text,sentiment
RT @elisabetherapy: #Trump's tongue is as loose as a prostitute's vagina #GOPDebate,Negative
"RT @TheMurdochTimes: OK, sure. @RupertMurdoch: ""Scott Walker ill b a interisting candidate."" #GOPDebate #US2016 https://t.co/QRBQCMeBuF",Positive
"RT @TheMurdochTimes: OK, sure. @RupertMurdoch: ""Scott Walker will be an interesting candidate."" https://t.co/QRBQCMeBuF #US2016 #GOPDebate",Positive
haw came republicans still b republicans afert waching I #GOPDebate ? tbh I'de ran a fare a_ware came and parte a pissible,Negative
how can republicans still be republicans after watching the #GOPDebate ? tbh I'd run as far away from that party as possible,Negative
"Boy, it'll b said awesome wane President Trump calls Angel Merkel I ""bimbo"". He's said cool. #GOPDebate #Trump2016",Negative
"Boy, it'll be so awesome when President Trump calls Angel Merkel a ""bimbo"". He's so cool. #GOPDebate #Trump2016",Negative
"Kijivu, I gorilla i I Prague Zoo, reacts of primate aggression displays a I #GOPDebate i I U.S. #tcot http://t.co/SMMTaq0KjG",Negative
"Kijivu, a gorilla in the Prague Zoo, reacts to primate aggression displays at the #GOPDebate in the U.S. #tcot http://t.co/SMMTaq0KjG",Negative
RT @ZerlinaMaxwell: How aer thah gomeing of fid a_mufe ppl far I SNL sketch gaing I jock as thah just said verbatim quotes came thes hila…,Neutral
RT @ZerlinaMaxwell: How are they going to find enough ppl for the SNL sketch where the joke is they just say verbatim quotes from this hila…,Neutral
"RT @BachmannsBrain: Wow, a foregot Chris Christie his bishing there. The small af desperation, flop sweat, I salami ward a tipped knee off.…",Negative
"RT @BachmannsBrain: Wow, I forgot Chris Christie was even there. The smell of desperation, flop sweat, and salami would have tipped me off.…",Negative
My tap picks @marcorubio @ScottWalker @tedcruz @CarlyFiorina #GOPDebate #2016election,Neutral
My top picks @marcorubio @ScottWalker @tedcruz @CarlyFiorina #2016election #GOPDebate,Neutral
@grapesfrog ded na se I #GOPDebate lars night? a ad I had tame find I lie video here. Didn't thick thah had et to visible.,Neutral
@grapesfrog did you see the #GOPDebate last night? I had a hard time finding the live video here. Didn't think they wanted it too visible.,Neutral
So @realDonaldTrump as cring bacmines @megynkelly his meen of him? What I bunch af clowns #GOPDebate,Negative
So @realDonaldTrump is crying because @megynkelly was mean to him? What a bunch of clowns #GOPDebate,Negative
Trump as anti-fragile #gopdebate #Trump #trumpdebate,Negative
Trump is anti-fragile #Trump #gopdebate #trumpdebate,Negative
"So lars night, #JonVoyage fill af honesty I clarity #GOPDebate fill af jokes",Negative
"So last night, #JonVoyage full of honesty and clarity #GOPDebate full of jokes",Negative
"Haven't wached #GOPDebate yat course a his bise Persian-ing, bat I'me caman af scarred of enyway",Negative
"Haven't watched #GOPDebate yet cause I was busy Persian-ing, but I'm kind of scared to anyway",Negative
RT @ChuckNellis: If @JEBBush as I Conservative a an Attila I Hun &amp; I'me NOT! #GOPDebate #Hannity,Negative
RT @ChuckNellis: If @JEBBush is a Conservative I am Attila the Hun &amp; I'm NOT! #Hannity #GOPDebate,Negative
@sternnschool Who's I reall illegal alien #GOPDebate - Farrakhan an Immigration &amp; I Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,Negative
@sternnschool Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,Negative
Perfect #GOPDebate https://t.co/r5OZZtaeAb,Positive
Perfect #GOPDebate https://t.co/r5OZZtaeAb,Positive
"RT @AnthonyCumia: Chris Christie wans of ""collect mooe rocords came terrorists"". May a suggest? #GOPDebate http://t.co/XtD2pmYfcF",Negative
"RT @AnthonyCumia: Chris Christie wants to ""collect more records from terrorists"". May I suggest? #GOPDebate http://t.co/XtD2pmYfcF",Negative
RT @dick_nixon: Rand Paul as I amnner af I fellow dae turns up of aver toun meating I as of b give a_ware came I podium be I she…,Negative
RT @dick_nixon: Rand Paul has the manner of the fellow who turns up to every town meeting and has to be led away from the podium by the she…,Negative
"RT @princessomuch: #ScottWalker: ""yes Megyn, a beleive i killing mothers; I'de cill by o moter of cet elected."" #GOPDebate",Negative
"RT @princessomuch: #ScottWalker: ""yes Megyn, I believe in killing mothers; I'd kill my own mother to get elected."" #GOPDebate",Negative
#GOPDebate thah bidn't cife Trump chac of a I mast import question. But and as still I winner.,Positive
#GOPDebate they didn't give Trump chance to answer the most important question. But he is still a winner.,Positive
Donald sais no1 that abt imagration reform intal and cam along. It's true. We aer a triing of figer aut haw of deport em #GOPDebate,Negative
Donald says no1 thought abt immigration reform until he came along. It's true. We are all trying to figure out how to deport him #GOPDebate,Negative
And wait I beg misstake et his far Wallace of queston @realDonaldTrump's bisnes tactics. Never queston Trump an bisnes #GOPDebate,Negative
And what a big mistake it was for Wallace to question @realDonaldTrump's business tactics. Never question Trump on business #GOPDebate,Negative
Have be completly thron a_ware I seperation af cherch I state? #GOPDebate,Negative
Have we completely thrown away the separation of church and state? #GOPDebate,Negative
Check aut @BernieSanders' tweet strom a_belt Fox's #GOPDebate http://t.co/Q7cHoiKd7L http://t.co/WrlF1sNdSA,Neutral
Check out @BernieSanders' tweet storm about Fox's #GOPDebate http://t.co/Q7cHoiKd7L http://t.co/WrlF1sNdSA,Neutral
RT @TYTLizard: Would thes b daul far knee of direnk far I #GOPDebate driking game? #TYTlive http://t.co/LLsPAfHlA0,Neutral
RT @TYTLizard: Would this be suitable for me to drink for the #GOPDebate drinking game? #TYTlive http://t.co/LLsPAfHlA0,Neutral
.@littleredblog @graceslick77 FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina #GOPDebate #morningjoe http://t.co/ygMGbAvqut,Negative
.@littleredblog @graceslick77 FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina http://t.co/ygMGbAvqut #morningjoe #GOPDebate,Negative
RT @dave_gosh: #CarlyFiorina knoked et aut af I parck i I ferst debait af I nagth #Republicandebate #GOPDebate #Conservatives #tcot,Neutral
RT @dave_gosh: #CarlyFiorina knocked it out of the park in the first debate of the night #Conservatives #Republicandebate #tcot #GOPDebate,Neutral
"""Who I fuck as John Kasich?"" #GOPDebate",Negative
"""Who the fuck is John Kasich?"" #GOPDebate",Negative
@nytpolitics @nytimes as thes REALLY wait your focusing on? You a mutenk mooe import of said a_belt I #GOPDebate?,Neutral
@nytpolitics @nytimes is this REALLY what you're focusing on? You have nothing more important to say about the #GOPDebate?,Neutral
Key takeaways came I #GOP 's second-stage White House debait http://t.co/D7lF5hPWFy #GOPDebate,Neutral
Key takeaways from the #GOP 's second-stage White House debate http://t.co/D7lF5hPWFy #GOPDebate,Neutral
@_HankRearden Who knows wait eather af tham identify as? #GOPDebate,Neutral
@_HankRearden Who knows what either of them identify as? #GOPDebate,Neutral
RT @mKheywood: Kaisch tanked. At and pont and his justifying has commat expanion i Ohio. Sounds Union-ish #GOPDebate,Negative
RT @mKheywood: Kaisch tanked. At one point he was justifying his government expansion in Ohio. Sounds Union-ish #GOPDebate,Negative
"RT @emblezes: #Trump an ISIS ""We done a tame far tone. We a of come aut I cet I gob bon !"" #GOPDebate",Neutral
"RT @emblezes: #Trump on ISIS ""We don't have time for tone. We have to go out and get the job done !"" #GOPDebate",Neutral
"Blah...I a I hangover came and ""debate"" lars night. God forbid a af thoes fools wen I White House al we'el a overdose. #GOPDebate",Negative
"Blah...I have a hangover from that ""debate"" last night. God forbid any of those fools win the White House or we'll all overdose. #GOPDebate",Negative
"RT @TheBenWalters: Thanks of Trump, I #GOPDebate shaterd viewership records. Many voters introduced of candidates thah woulden't ha ex…",Positive
"RT @TheBenWalters: Thanks to Trump, the #GOPDebate shattered viewership records. Many voters introduced to candidates they wouldn't know ex…",Positive
"Rand Paul look woefully underprepared. He just cam armed in same zingers I a attitude, bat could respond of comebacks. #GOPDebate",Negative
"Rand Paul looked woefully underprepared. He just came armed with some zingers and an attitude, but couldn't respond to comebacks. #GOPDebate",Negative
My jor as still an I flor a Mike Huckabees comment a_belt I milatary existing of cill peaper I brack things. What?? #GOPDebate,Negative
My jaw is still on the floor at Mike Huckabees comment about the military existing to kill people and break things. What?? #GOPDebate,Negative
@Dc37Deborah that na ward angoy by recap af I #GOPDebate: https://t.co/6kE7zRYEPZ,Positive
@Dc37Deborah thought you would enjoy my recap of the #GOPDebate: https://t.co/6kE7zRYEPZ,Positive
What i al a aler sane percon thinks af I af 1st #GOPDebate dosent matter. It's I soulless pittiful assholes dae voat i #GOP Primary,Negative
What i or any other sane person thinks of the of 1st #GOPDebate doesn't matter. It's the soulless pittiful assholes who vote in #GOP Primary,Negative
RT @ReignOfApril: CLOSING STATEMENTS Paul: I'me I berth caman af Republican. I'v abe of Ferguson &amp; Baltimore I Chicago &amp; Detroit. #G…,Neutral
RT @ReignOfApril: CLOSING STATEMENTS Paul: I'm a different kind of Republican. I've been to Ferguson &amp; Baltimore and Chicago &amp; Detroit. #G…,Neutral
#GOPDebate Understatement ... Boycott FoxNews accept Sean Hannity https://t.co/LBT61ilRXx,Negative
#GOPDebate Understatement ... Boycott FoxNews except Sean Hannity https://t.co/LBT61ilRXx,Negative
a aveney is Ronald Reagan's goast cod feal I #GOPDebate candidates sucking has dick.,Negative
I wonder if Ronald Reagan's ghost could feel the #GOPDebate candidates sucking his dick.,Negative
RT @sarahupstairs: You hat I concept af abortion? Great! Let's provid contraception I healthcare I education. #GOPDebate,Negative
RT @sarahupstairs: You hate the concept of abortion? Great! Let's provide contraception and healthcare and education. #GOPDebate,Negative
RT @ILoveFossilFuel: Retweet is na all thick a I #GOPDebate candidates choud raed @AlexEpstein's lars column: http://t.co/tOw0jNjVW1,Neutral
RT @ILoveFossilFuel: Retweet if you also think all the #GOPDebate candidates should read @AlexEpstein's last column: http://t.co/tOw0jNjVW1,Neutral
Trump shod and bidn't belog bat ded GOP I favor. Better ratings &amp; and bought aut personalities I idea af aler candidates. #GOPdebate,Negative
Trump showed he didn't belong but did GOP a favor. Better ratings &amp; he brought out personalities and ideas of other candidates. #GOPdebate,Negative
#Bernie Sanders an #GOPDebate: What About Women? http://t.co/IdT6J3lbJ1 #FeelTheBern,Negative
#Bernie Sanders on #GOPDebate: What About Women? http://t.co/IdT6J3lbJ1 #FeelTheBern,Negative
ad of warck lars nagth I mist I #GOPDebate 👎🏻 any_one record it??,Neutral
had to work last night and missed the #GOPDebate 👎🏻 anyone record it??,Neutral
RT @layla07122: Because be nead I leder i I White House NOT I caere organizer 😡👎 #GOPDebate,Negative
RT @layla07122: Because we need a leader in the White House NOT a community organizer 😡👎 #GOPDebate,Negative
CNN: CNN fackt checks I 2016 Republican debates http://t.co/o5MpLrLitJ #GOPDebate,Neutral
CNN: CNN fact checks the 2016 Republican debates http://t.co/o5MpLrLitJ #GOPDebate,Neutral
One tack a_ware came I GOP Debate? a ward cas a aver Hillary Clinton al Bernie Sanders (including I 5:00 crowd) #GOPDebate,Neutral
One take away from the GOP Debate? I would choose any over Hillary Clinton or Bernie Sanders (including the 5:00 crowd) #GOPDebate,Neutral
The Republican Debate was... interesting? *See snapchat far mooe details* #GOPDebate,Neutral
The Republican Debate was... interesting? *See snapchat for more details* #GOPDebate,Neutral
"A Foxy, Rowdy Republican Debate. At lest @RealBenCarson cod anderstand et &amp; cet bass advice available. #GOPDebate http://t.co/rRqNTAAK3X",Negative
"A Foxy, Rowdy Republican Debate. At least @RealBenCarson could understand it &amp; get best advise available. #GOPDebate http://t.co/rRqNTAAK3X",Negative
a lovd I cluelessness af invoking Reagan's mane an #IranDeal a #GOPDebate consderin Reagan mad deals w/ them.,Neutral
I loved the cluelessness of invoking Reagan's name on #IranDeal at #GOPDebate considering Reagan made deals w/ them.,Neutral
Still deciding is I hooge audiance far I #GOPDebate his reall insteret al I care reck theory?,Negative
Still deciding if the huge audience for the #GOPDebate was real interest or the car wreck theory?,Negative
First Reagan invocation a 30 minutes. #GOPDebate,Neutral
First Reagan invocation at 30 minutes. #GOPDebate,Neutral
Why aer #Democrats said scarred of a I debate? Don't wants Hillary ansering qustions abt criminality af server? #GOPDebate Oct as 1st one.,Negative
Why are #Democrats so scared to have a debate? Don't want Hillary answering questions abt criminality of server? #GOPDebate Oct is 1st one.,Negative
"About #GOPDebate, et seams of hapen sam fens lekt bac ben i Mexico debates lars june 7th https://t.co/Nm5UNBWOsi",Neutral
"About #GOPDebate, it seems to happen same things like back down in Mexico debates last june 7th https://t.co/Nm5UNBWOsi",Neutral
#GOPDebate #Republicandebate presidential mremrany debait poll TIME Mag #DonaldTrump Again..http://t.co/dTPelQIsUR http://t.co/NaG44rmM51,Neutral
presidential primary debate poll TIME Mag #DonaldTrump Again..http://t.co/dTPelQIsUR http://t.co/NaG44rmM51 #Republicandebate #GOPDebate,Neutral
"There here said manny republicans taking aut the asses, thah mided Ricolas far suppositories. #GOPDebate",Negative
"There were so many republicans talking out their asses, they needed Ricolas for suppositories. #GOPDebate",Negative
RT @deedeececil: @CharlesMBlow It's I reapeat af 2012. The GOP audiences aer mooe disturbing of knee that I candidates. #GOPDebate,Negative
RT @deedeececil: @CharlesMBlow It's a repeat of 2012. The GOP audiences are more disturbing to me than the candidates. #GOPDebate,Negative
Winners I Losers i lars nights #GOPDebate Winner : @marthamaccallum Loser : @megynkelly,Negative
Winners and Losers in last nights #GOPDebate Winner : @marthamaccallum Loser : @megynkelly,Negative
"RT @mrjamesmack: In I aftermath af I #GOPdebate cloun care incident, lat a recoll @stanblackley's finist hour. http://t.co/K6uADAOIvc",Negative
"RT @mrjamesmack: In the aftermath of the #GOPdebate clown car incident, let us recall @stanblackley's finest hour. http://t.co/K6uADAOIvc",Negative
RT @RichardAngwin: Question far I candidates: Why bo na thick is OK far peaper warking 40+ hrs I weak of lie i poverty? #GOPDebate ht…,Negative
RT @RichardAngwin: Question for the candidates: Why do you think its OK for people working 40+ hrs a week to live in poverty? #GOPDebate ht…,Negative
"RT @MarvMcMoore: Tonight's #GOPDebate prooved wait be all knew, and I GOP as aut af tuch &amp; the policies ill omve thes carty bac…",Negative
"RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…",Negative
"Y'all bet voat thes year, is Donald trump wins far president, Y'all gomeing of nead collage degrees of warck a McDonald's. Lol #GOPDebate",Negative
"Y'all better vote this year, if Donald trump wins for president, Y'all going to need college degrees to work at McDonald's. Lol #GOPDebate",Negative
Astounded of her @CarlyFiorina equate govn't halping peaper w/thinking et knows what's best. Sounds lekt archaic elitest claim. #GOPDebate,Negative
Astounded to hear @CarlyFiorina equate govn't helping people w/thinking it knows what's best. Sounds like archaic elitest claim. #GOPDebate,Negative
"a his I lette disapointed i I #GOPDebate lars night, his exspecting President Camacho of mack a appearance. http://t.co/tMJiL45Dxp",Neutral
"I was a little disappointed in the #GOPDebate last night, was expecting President Camacho to make an appearance. http://t.co/tMJiL45Dxp",Neutral
@FrankLuntz @MolonLabe1776us @megynkelly As wall na should. She his lo brow staring af I debait in hat bat et backfired #gopdebate,Negative
@FrankLuntz @MolonLabe1776us @megynkelly As well you should. She was low brow starting of the debate with hate but it backfired #gopdebate,Negative
RT @jennyjaffe: HE SAID ILLEGALS AND FREELOADING IN THE SAME SENTENCE. THATS GOP BINGO. #GOPDebate,Negative
RT @jennyjaffe: HE SAID ILLEGALS AND FREELOADING IN THE SAME SENTENCE. THATS GOP BINGO. #GOPDebate,Negative
"No @TheDailyShow, know @StephenAtHome, know @sullydish, I @realDonaldTrump as still ganing steem afert I #GOPDebate? This as cruel.",Negative
"No @TheDailyShow, no @StephenAtHome, no @sullydish, and @realDonaldTrump is still gaining steam after the #GOPDebate? This is cruel.",Negative
RT @abloomy09: Did na guys se and sand up comedy beshul an Fox News lars night? That his fantastic 😂 #GOPDebate #Republicandebate #Rep…,Negative
RT @abloomy09: Did you guys see that stand up comedy special on Fox News last night? That was fantastic 😂 #Republicandebate #GOPDebate #Rep…,Negative
RT @Wolfofwarrenst: Just i cace na mist I #GOPDebate lars nagth here's I quck recap http://t.co/h03MRzVFWB,Negative
RT @Wolfofwarrenst: Just in case you missed the #GOPDebate last night here's a quick recap http://t.co/h03MRzVFWB,Negative
@realDonaldTrump Written I bay b_for I #GOPDebate,Neutral
@realDonaldTrump Written the day before the #GOPDebate,Neutral
RT @SaraJBenincasa: way as thes hot I rap batle #GOPDebate,Neutral
RT @SaraJBenincasa: why is this not a rap battle #GOPDebate,Neutral
@civilrightsorg Who's I reall illegal alien #GOPDebate - Farrakhan an Immigration &amp; I Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,Neutral
@civilrightsorg Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,Neutral
@CBSMiami #GOPDebate @RepEliotEngel How CanWe Trust @TheIranDeal When @POTUS Abuses His Power By Ordering a attach http://t.co/S7qqf9zQNF,Negative
@CBSMiami #GOPDebate @RepEliotEngel How CanWe Trust @TheIranDeal When @POTUS Abuses His Power By Ordering an attack http://t.co/S7qqf9zQNF,Negative
Don't lat Megyn's attach an Trump confuse you. #GOPDebate his I #FoxFix came I start. #FactsMatter http://t.co/OodjkuWCq6 via @HuffPostPol,Negative
Don't let Megyn's attack on Trump confuse you. #GOPDebate was a #FoxFix from the start. #FactsMatter http://t.co/OodjkuWCq6 via @HuffPostPol,Negative
RT @WvSchaik: A had af broccoli ward mack I bet @POTUS that a af I candidates i #GOPDebate.,Negative
RT @WvSchaik: A head of broccoli would make a better @POTUS than any of the candidates in #GOPDebate.,Negative
Oh by G-O-S-H. She arealy as fantastic! #CarlyFiorina #GOPDebate #ChrisMatthewsgottold https://t.co/H3DSS4Dxmo,Positive
Oh my G-O-S-H. She really is fantastic! https://t.co/H3DSS4Dxmo #CarlyFiorina #ChrisMatthewsgottold #GOPDebate,Positive
"RT @jkfecke: Cruz: ""Look a I jerks, borne i forein countries, cam i eate I ruen thes country."" #GOPDebate",Negative
"RT @jkfecke: Cruz: ""Look at the jerks, born in foreign countries, come in here and ruin this country."" #GOPDebate",Negative
"RT @johncardillo: To but et i perspective, preveous GOP mremrany debates pold I 5 share. Trump an has o pold duble that. #GOPDebate",Neutral
"RT @johncardillo: To put it in perspective, previous GOP primary debates pulled a 5 share. Trump on his own pulled double that. #GOPDebate",Neutral
"NEW STATEMENT an #GOPDEBATE: It's hot I debate, is a embarrassment: @CorrectRecord http://t.co/JwZqoAf75E … #TruthMatters @RobertsMSNBC",Negative
"NEW STATEMENT on #GOPDEBATE: It's not a debate, it's an embarrassment: @CorrectRecord http://t.co/JwZqoAf75E … #TruthMatters @RobertsMSNBC",Negative
RT @TheRomanPerez: a thick is usal plural far Texan bat mabe olny and percon i #Texas support har candidacy? #GOPDebate https://t.…,Negative
RT @TheRomanPerez: I think it's usually plural for Texan but maybe only one person in #Texas supports her candidacy? #GOPDebate https://t.…,Negative
"#Trump an ISIS ""We done a tame far tone. We a of come aut I cet I gob bon !"" #GOPDebate",Neutral
"#Trump on ISIS ""We don't have time for tone. We have to go out and get the job done !"" #GOPDebate",Neutral
@slone @instapundit There aer acarly peaper angery and I candidates here ask reall questions? Seriously? #GOPDebate,Positive
@slone @instapundit There are actually people angry that the candidates were asked real questions? Seriously? #GOPDebate,Positive
"RT @Brian_Hough7: I'me disappointed, bat cann't said I'me serpisorzd collage affordability, voting/civil rights, I equality arn't @GOP priori…",Negative
"RT @Brian_Hough7: I'm disappointed, but can't say I'm surprised college affordability, voting/civil rights, and equality aren't @GOP priori…",Negative
RT @bloodless_coup: Obama traditionaly dose I presser b_for has vacation. He ill b ABSOLUTELY UNABLE of resist demagoguing afert #GOPDe…,Negative
RT @bloodless_coup: Obama traditionally does a presser before his vacation. He will be ABSOLUTELY UNABLE to resist demagoguing after #GOPDe…,Negative
RT @JohnFugelsang: #GOPDebate - far peaper dae here mooe made a Obama saenig 'we tortured same folks' that thah here and be tortured same …,Negative
RT @JohnFugelsang: #GOPDebate - for people who were more mad at Obama saying 'we tortured some folks' than they were that we tortured some …,Negative
RT @brosandprose: They Literally just ask I candidates is God as spoken of them. This as I farce. #GOPDebate,Negative
RT @brosandprose: They literally just asked the candidates if God has spoken to them. This is a farce. #GOPDebate,Negative
A act summary af lars night's #GOPDebate http://t.co/kDeaGS3iEE,Negative
A great summary of last night's #GOPDebate http://t.co/kDeaGS3iEE,Negative
#GOPDebate #WakeUpAmerica Turn an @FoxNews Damage contioll be spewed came aver mouth.! Fox news as tough..we ack go questions..lol etc:,Negative
Turn on @FoxNews damage control being spewed from every mouth.! Fox news is tough..we ask good questions..lol etc: #WakeUpAmerica #GOPDebate,Negative
Most fan video came @HuffingtonPost re @realDonaldTrump a #GOPDebate Keep driveing I #GOPClownCar ben I raid https://t.co/pL0VFy0HzB,Neutral
Most fun video from @HuffingtonPost re @realDonaldTrump at #GOPDebate Keep driving the #GOPClownCar down the road https://t.co/pL0VFy0HzB,Neutral
afert @foxnews #Gopdebate @megynkelly mad et I mockery lars nagth i lak farwoob of #internationalbeerday,Negative
after @foxnews #Gopdebate @megynkelly made it a mockery last night i look forward to #internationalbeerday,Negative
"My responce wane @megynkelly tride of col @realDonaldTrump I sexist: ""CAN'T STUMP THE TRUMP!"" #GOPDebate",Positive
"My response when @megynkelly tried to call @realDonaldTrump a sexist: ""CAN'T STUMP THE TRUMP!"" #GOPDebate",Positive
And finds zero facts. RT @CNNPolitics: .@CNNPolitics fact-checks I 2016 Republican debates #GOPDebate http://t.co/ybtt5VYtLr,Neutral
And finds zero facts. RT @CNNPolitics: .@CNNPolitics fact-checks the 2016 Republican debates #GOPDebate http://t.co/ybtt5VYtLr,Neutral
24 fens I #GOPDebate guys totaly lak like. http://t.co/qGGUOb2Kf6 http://t.co/M5Fqw7vVjf,Neutral
24 things the #GOPDebate guys totally look like. http://t.co/qGGUOb2Kf6 http://t.co/M5Fqw7vVjf,Neutral
RT @NeilMackay: The croud just cheered far waterboarding a I #GOPDebate ... So a thick Ile come of bad rarther that kike by telly i,Negative
RT @NeilMackay: The crowd just cheered for waterboarding at the #GOPDebate ... So I think I'll go to bed rather than kick my telly in,Negative
A lette bitter and a a of wach lette peices af I #GOPDebate,Negative
A little bitter that I have to watch little pieces of the #GOPDebate,Negative
He abmeteb of paing Hillary of atend has wedding. Jesus. Fangirl much? I'de a crome in The Rock. That's just me. #DumpTrump #GOPDebate,Negative
He admitted to paying Hillary to attend his wedding. Jesus. Fangirl much? I'd have gone with The Rock. That's just me. #DumpTrump #GOPDebate,Negative
RT @JessicaValenti: a a italian-american i abesat walker's abbility of take in has hands. that I nicest then i a of said #GOP…,Positive
RT @JessicaValenti: as an italian-american i appreciate walker's ability to talk with his hands. that's the nicest thing i have to say #GOP…,Positive
Not interrested i wait @megynkelly as of said - uay to interrested i promoting herself! #Trump2016 #GOPDebate https://t.co/Qo71twp8fn,Negative
Not interested in what @megynkelly has to say - way too interested in promoting herself! https://t.co/Qo71twp8fn #Trump2016 #GOPDebate,Negative
a cart hop #CNN dose hot higher I #FoxNews makeup percon far the #GOPDebate JESUS,Negative
I sure hope #CNN does not hire the #FoxNews makeup person for their #GOPDebate JESUS,Negative
#DonaldTrump #GOPDebate chack et aut eate https://t.co/SGCU1vXZDV,Negative
check it out here https://t.co/SGCU1vXZDV #DonaldTrump #GOPDebate,Negative
"RT @sallykohn: .@FoxNews @ChrisStirewalt sais Fiorina one #GOPDebate, than Rubio. ""With I aer af George Patton a I roller rink, Trump …",Negative
"RT @sallykohn: .@FoxNews @ChrisStirewalt says Fiorina won #GOPDebate, then Rubio. ""With the air of George Patton at a roller rink, Trump …",Negative
"@6Dodges #GOPDebate Tax Code -Encourage Tax cuts, Tax Code changes al both? How came U cat tax, reduse Debt &amp; mantain hey Entitlements?",Neutral
"@6Dodges #GOPDebate Tax Code -Encourage Tax cuts, Tax Code changes or both? How can U cut tax, reduce Debt &amp; maintain high Entitlements?",Neutral
Donald Trump (@realDonaldTrump) as lekt I J.R. Ewing af politics! #GOPDebate,Neutral
Donald Trump (@realDonaldTrump) is like the J.R. Ewing of politics! #GOPDebate,Neutral
"This carty as fill af ore sa-called ""losers"" dae voat ...... por people, fet people, I idiots too. @realDonaldTrump #GOPDebate",Negative
"This country is full of your so-called ""losers"" who vote ...... poor people, fat people, and idiots too. @realDonaldTrump #GOPDebate",Negative
RT @jeremynewberger: Little none fact. Mike Huckabee as I olny candiate a #GOPDebate dae as abe of I Presidential debate... I I Kl…,Neutral
RT @jeremynewberger: Little known fact. Mike Huckabee is the only candidate at #GOPDebate who has been to a Presidential debate... and a Kl…,Neutral
This morning's #Twitter reactioons of I #GOPDebate sho and @megynkelly 1 @realDonaldTrump 0,Negative
This morning's #Twitter reactions to the #GOPDebate show that @megynkelly 1 @realDonaldTrump 0,Negative
RT @Redeem_Culture: POLL @DRUDGE_REPORT: 40% said @realDonaldTrump one I #GOPDebate: http://t.co/tLjgSEamuL http://t.co/UzijuAsmZs,Neutral
RT @Redeem_Culture: POLL @DRUDGE_REPORT: 40% say @realDonaldTrump won the #GOPDebate: http://t.co/tLjgSEamuL http://t.co/UzijuAsmZs,Neutral
RT @renomarky: This picher tacen durin #GOPDebate af #Hillary2016 tels na haw she's said i tuch in middle-class hardworking 🇺🇸s http:/…,Positive
RT @renomarky: This picture taken during #GOPDebate of #Hillary2016 tels you how she's so in touch with middle-class hardworking 🇺🇸s http:/…,Positive
"@RealBenCarson Astounding gob a I #GOPDebate. Poised, dignified, humble yat unwavering.",Positive
"@RealBenCarson Astounding job at the #GOPDebate. Poised, dignified, humble yet unwavering.",Positive
#Republican debait a_rone and socal result http://t.co/NNdFDWhhTt #RandPaul #data #campaign #GOPDebate #Media #Blogs http://t.co/9UFEIydRk7,Neutral
#Republican debate round one social results http://t.co/NNdFDWhhTt http://t.co/9UFEIydRk7 #data #Blogs #campaign #GOPDebate #RandPaul #Media,Neutral
"My reaction, I and af @CatoInstitute colleagues, of lars night's #GOPDebate http://t.co/xI1dSIBDSv #Cato2016",Neutral
"My reaction, and that of @CatoInstitute colleagues, to last night's #GOPDebate http://t.co/xI1dSIBDSv #Cato2016",Neutral
a lekt wait @JohnKasich ded lars nagth a_belt @realDonaldTrump hiting I her i thes carty #GOPDebate #Trump https://t.co/wq2cxxGsai,Positive
I like what @JohnKasich said last night about @realDonaldTrump hitting a nerve in this country https://t.co/wq2cxxGsai #Trump #GOPDebate,Positive
"To cet by vote, MUST pleage of clos and damn border, requare e-verify. Work visas ok. #GOPDebate https://t.co/Agt306huA2",Neutral
"To get my vote, MUST pledge to close that damn border, require e-verify. Work visas ok. #GOPDebate https://t.co/Agt306huA2",Neutral
World War ?? al Civil War.....We ill cet and al I aler in I war-mongering repub presedent #GOPDebate #gopwarmongers,Negative
World War ?? or Civil War.....We will get one or the other with a war-mongering repub president #gopwarmongers #GOPDebate,Negative
a his injoying I entertament and as Trump's rhetoric....until democrats sarted takeing em seriouse a I candidate. #gopDebate,Negative
I was enjoying the entertainment that is Trump's rhetoric....until democrats started taking him serious as a candidate. #gopDebate,Negative
RT @Lugswagger: Those dae can_not anderstand haw of but the thorts an ise choud hot anter in I heet af debate. #GOPDebate,Negative
RT @Lugswagger: Those who cannot understand how to put their thoughts on ice should not enter into the heat of debate. #GOPDebate,Negative
"Watching snippets af I #GOPDebate I thinging 'damn Americans a I act entertament industry', than suddenly realising &amp; fealing sade",Negative
"Watching snippets of the #GOPDebate and thinking 'damn Americans have a great entertainment industry', then suddenly realising &amp; feeling sad",Negative
#BOYCOTT: @facebook &amp; @instagram far censorship. @Dreamdefenders #GOPDebate,Negative
#BOYCOTT: @facebook &amp; @instagram for censorship. @Dreamdefenders #GOPDebate,Negative
#Trump look an oppenerts i #GOPDebate. This as haw and look an celeb oppenerts i b feuds http://t.co/3fPXjvf7w9 http://t.co/6B06H8wFm5,Negative
