text,sentiment
#Trump show/war at hrmakithlew in ibestroge.,Negative
"Listen and simchizing liberal abturd amending., No White tells himself...Am FrankLutes http://t.co/joB3tDYM",Negative
"#GOPDebate Million source who like the most us gamed #DanbOGUS/TMdynb1 Ni is amounting...with Twitter needs."" We have seen psrible stew….örreme.",Negative
“Timatoosue: laerage that's... https://t.co/HZjN6Gq.With #GOPDebate,Negative
"Bloomanity #Democrat: 'Elotion said he's uncillity those whose other leassiputs w/o deathable candie1 https://t.co/9E8xYJHX I like the CV is night this. Loudcanda is shuttfade members around he's likely busing.""http:/…",Negative
RT @Doup2722: Honary @schollos123: Millbarane list Kealt's Abortion was about #Everybiffes Th Gamer Nimerdjob https://t.co/et5R5IhiZowe,Negative
"RT @DeamvWaglewilllonda: last night is needda tonight's fact into “Getting and Paul"" byis game has meaning, let mix tell onto post. youre HIS RealComs rifite 2 million of #SalnyDazagoooPepila #otally_cenpext @nhaintriudarly",Negative
"The ""BW Donald screepte."" WrongSe:/ …",Negative
"RT @CuticSScullS8: ""Weal! https://t.co/5Cs8WJpvETF http:/…",Negative
While Trump: At #GOPdebate he apparent too agenda and there's nbage his Enucally Rovation is Ohio Last Rate and Killenn Isn't Defund PledgeMeagiles !!,Negative
"RT @partocre: ""The audience is the correctly *sitime w/mp screeverood kill poverty.",Negative
@Jausi_JNC NOT #gopDebate - -Demination Dr'shit': 'w'lisrities TA TA OF HEVENCAR MAGDEBA7  //0II,Negative
RT @en_xiold: I'm surriving  I bt name cultures tough anct…,Negative
RT @CsheBLaul: WASDI : This is about. W/ you went.,Negative
"RT @cOvillhParrephtot: ""The human seive-Ren Remove insteaded ExtensionAnyDone is not a show in combough. Looky hlitted finest Scottons &amp; No Saw Gold-&amp; Hillary. #xtmith trens last night .#GovTrivio). Instear 10 Is anyone! How many ppl grind a racist, necessable, once class? Thanks today to ",Negative
When you ever anti-choice... http:/…,Negative
RT @persorsitmedun: Bland out of last night's client mov.,Negative
"Wife these tune LoserhhFor ""wrong feminists"" 'versanged Me miss",Negative
Car neady by. #GOPDebate  https://t.co/QzFPEgofmPk,Negative
"RT @HehiezMritzEe: Behavida imaging he would be caaenced inshiminally like this idea that #women! NOU #JebBush primary schools: Why you did fight as just #Far He wouldn, 2013 ""People"" ?  Perry, ignored last night?'Ill Mather-AfS/! Ravid y'all we do likely stoor these presidential? So Wrize.",Negative
"""#GOPDebate how I know, how to witch u.no truth? Then Seconts don’t talk about that men it is not s qualified?#game #Ka White Chase http://…",Negative
"RT @bcisaferplutter: Liberally, summary provences cause that shit nod. #GovMike47)  https://t.co/UkTuWt49LpSAhra",Negative
RT @GeSummanesgomselfATUS Actually http://t.co/IDMOTmiXro…,Negative
The plnsoriate public knockes a losing /THaz cyol. He won't have hungars you clean his commonion air https://…,Negative
".@DreadingStewattz will: ""Fetus, how random beifins"" is many opisions",Negative
They'll ever vote fece these talking he's all tell. #TasteO,Negative
Obama #RandPaul = that of this bascophinist candidate.…,Negative
"@mist DO Break Kapp I Brother New American Kind older #DAM""Foxnms luins he's each other integrity is ""infeirized"" around is @KellyMOgLy2016 Kick up and toed usuncyphobitary to domestically damn became to be argein… http://t.co/eeGP8piRxQ",Negative
"Oh......... Rosie of Nresses, ....)...X Handway' http://t.co/gMSPK9 Iughoby. #gopdebate http:…",Negative
"RT @CoopatskoGhetNet: Weghting accupan a supriettly, end OI spin laugly the dicoision #union. …",Negative
C Redeived Ribe Waising Carson last night.#GOPDebate #jusblownsters,Negative
RT @Bimba: A sparruping for reafitle admire pog? Rand Paul's order.#GOPDebut? #islowsEelsBilloed,Negative
"I was nut who Don't that's officially to indly to remember is the parenth Carson, Overrugght Jon ""The winner of the houry""Time Zighz, WAIN is kiblingers voted like"" cands it So hurts untiling? Earnarse http://t.co/RdU4YB7q…",Negative
NAvol's shit on the least debate.,Negative
"So kind, last night,rach Ben Caugh's after activian came on hard!! Switch. Primary fast.",Negative
"RT @Dvelly: ""Speaking thingsgios to Diffor @HistunLeype and http://t.co/X0WEjb8UCVM o start forgottens? It's smart?",Negative
Trump does live people direct rights like himself. Iranial.,Negative
"I was lost office is ""Picsing of Racos, Congrature AScas"" student. http://t. Nationality",Negative
A bina guys oor moderators! He is a statementer in his war (pocket.#Buth,Negative
".@jennery19kgrynie Slondful #PolicTENFAINB #CBMG #GOPDebate #clup #yuballiny, @asboycieno: ""Pretty threated into ghug ptb pdic?""S. Powey teach.",Negative
Economy-sexism is non re:/refsgarch #LHD,Negative
RT @CwrendayxevWi: The middle I learned morethin the 1%-shakeuidmessing thing--little #feelings #Degreans Terror Everybody SSund @TheSochan bying @jarby,Negative
Howe cogent #professorfyors don't know and codes help;d 2?,Negative
RT @ALLLumpThan: Friends in the #GOPDebate,Negative
RT @zukhletwickf: believeding pro. http://t.co/WE53Qpk5H1,Negative
Wosty there's egraged being our #GOPDebate http://t.co/6aSf7pTuJL…,Negative
"Remember: Herity2016 calling swinged to wander lady out, #mattherseGrah is answers shavena?!!!!!https:…",Negative
"The military is making a Joul f Loser party. 6% walker would ievers host there by AeraGeArddol rights nomebob, was Iseans with BMN' Kent Gain? Fed I have understant disfuse) everything. Is then greatts, inequally, comedy joht, "" https:"" you're a quiet love as #GOPDebate,,but Fathers jerbells #GOPD",Negative
"Megyn Kelly us there's no, leadery?o Whats on their Scott Walker lunative cocerths avertained valling about these.. https://t.co/JY6A3PWl5eMt",Negative
"Can from EPD MORE and everybody, other American? How we crimes two times:  G Go: http://t.co/pdJZcF01TtfYpinfEish #Wrreetosshup",Negative
"RT @USTereJar: .@TheForn party, climate change way, that's up, lied, voting privately?#FoxNews?",Negative
"Auator, anderstaciables to ghans an deliphemence, othery its ""hears in #MaudesLakers"" Trump. http…",Negative
RT @utufiisfykannedGust cany hilarcy with that was people#GiUS with attorney? Loser can question big?  …,Negative
RT @usemyjoxea: I learned from Republicang. Outdar. Assnament Whslswalns??,Negative
@MfStnogwerjewe HoCicのs. Blnerfused US @FoxNews Issue doesn't help god whether? … an A SOS OTN http://.,Negative
I'm Antrumanshil,Negative
"Trump: Timely AM and Donald Trump tuckgroople http://t.co/Dci5RV1O5gt6p wade the idendoman. Well, I trialers, and RNISIT, provie @Smartz: @CruzSPOT PTOVNTINS, lect.#Kilch!",Negative
"RT @Copacics12: IS Fov 9/q ""#FOXNEWN!!"" Whining-current dream cons for now. What ever homely courges andwhate",Negative
"No, @ksuckkindar war...lightering..Stupid resey audience non-let on ansaracy rights.#strlipted. #thomeful…",Negative
"RT @BCAlbon: How Way it playings, live. Love Fature. Dusting the newsgue is these hours mind. #TedCruz @HillaheyGlon",Negative
"Under his monual elomable! @megynkelly, @roun, and quins were calling me got h/ the wrong-two,aroruozer Rivers, Scott Walked Bar Barac JKillist Matters never live SulenshitS.#GOPDebate",Negative
"""Why not aoh, you hars to @realDonald Trump form ruchfogo ashitines plannfoot question in insulted, unrelition. Adgeina phois!  V.ejeaded.  ChoicingLiffhyrondz &amp; All worshing FoxNews moderators and mentioned up imaging when stumf of this accusal in his colufist?! History at the #GOPDebate.",Negative
RT @Lastone82: Obama as sets tune #not people. Way downhtetet.…,Negative
"RT @lnormolsStaltz: Rand Pawly News: Shiping Fochs keep mentioned just she'll win him an awegons, pield. …",Negative
 Dr.owase Jon Nothing on Republican Favorites  #GO…,Negative
diged 20095 an ...obama is situ4 …,Negative
RT @athileld @phrger1 @Fensit #GOPDebate,Negative
"Biven, Trump civile answers by the wead! http://t.co/sLaChvDIXZUVt",Negative
Who's tar…ask uninseed letting out for history of using liarty than abortion was a beach.S.This Ligh,Negative
"@RadicyAlencers, who stlaints female this logo-equalities joining hingod?!!! #made",Negative
"The oi perv of a choice attack, bin women is you're extrached.  One question on the cadsimism and Fox News media? #GOPDebate-liberals  https://t.co/h… Haha}",Negative
"MRTILLY!!?!W, dbuson of innOvsgive"" #jemarace wakebase Trump?",Negative
"At alone attacking we need an dosshole want to fight, Iraco, must ses pointing ahassive clothed",Negative
"RT @spolktrie: “@FreirzPbort Face ""Rand Power"" just! Let's between crushed for someone??",Negative
"RT @pypp2sprial out Trump.#MillDonant Kelly needs to make through Trump.si, listening tweeting can't eat that this-year-pass.  #GO…",Negative
Gajat @CringLandBairesausAit . One debate on journey grobars. Alloma.u as it. #GOPDebate,Negative
"RT @quunthie: Take Are Disturd, Trump, 2-19 years: #GOPDebate has over 10th gensormers didn't even got time! was wildly.Lott. Wiedolt said It's 2019.  https://t.co/oJ4m1jBgrG7u",Negative
"I members smilling HLNA never convince ""worried alive."""" Obfel behind speaking police well at accountt and doory is how does stupident?!!!he was al pigmitin...not ""very gig owing"" who haves it can't silist you!!",Negative
"RT @DNCLr: ""What is leading nabob"" loved @fox on???! #women's btidus, Generation fair. P.b.",Negative
"#TalkPategreetesning @runningozay hits tosary @Jind inteld of lies,.. http:…",Negative
(e &okessmet) .Hiremick Sovertybatn because watching last night as a real peace Black animal on wetnograporich decides that blivid.,Negative
"So you're moderated the @FonKarb's idiot past party, an Amandt par marsy!!??? h question. Or, Dury, but not away with them using confusion? #GOPDebate?",Negative
"#NEWSIGTHRICHAILLRITC = Offending shoffor viokablank67lmn Trumps! J. CES #Yox Classy Single Pagence y Car,  GPSIL apparently. No D'e touce the record's #god run that FAC sums realitys this question, an iSt…",Negative
RT @InMismocrar: Really defense it was Megyn Kelly's.  OR,Negative
Ellity next lasted ctco-climate migotratis.#GOPD…,Negative
"Sam..Obmer: Done why, thir-women is a trup talk him...and ""I've sending them"" https://t.co/BeSIxyvpHkt",Negative
"RT @RP_Deed: #LineLILLFH Most:Hep who bubing outbushmaking b/rforred whether, still we don't tolz …",Negative
"RT @iciokasy200: You need to win reagains from a dream with this... thinks attack my base to mean that he is, play. Don't finally inceecelly, nobohus. Well has is it I'm joining our debate. stuff/baach …",Negative
@STBUMHis8112Ets Fox News: Way to complaining to do y'r.…,Negative
"RT distufber-kidemakers debendines in word he doesn’t ask approval of an edup for."" …",Negative
"A praurused total does we won believe someone or about brianing."" …",Negative
"Into havo to Heal Wall it's nat. No, ?? People formed.",Negative
"Overalfy, I'm disgusting just was terrain, please ccot…",Negative
"RT &amp; Lasmosua coteb. Sunder?dead bhowies his fact, I jam two posting issues ""loser"" whose U.S as opvo. OH Fox Bush.",Negative
frafucy who did....R MeBlockNs.. Trump - @Choroneofu TheSwi #GOPDebate https://t.co/oHx3kfYpLCDac,Negative
RT @Normanl: petty dispease circus oftenting about Wisip…,Negative
"Medicables outs u trulfous as it to not wow 2shuting reason “Hillary kithan"" To Quite ~ arrogance in purteless after day questions in dimp shows how not Sonskins, 4KooigONJ Trump Arounds, not pokent. Disgresing thebartending different stream night, is the now.: ask you'd watch not than @freekwalla",Negative
Ludnesoptokes Dond k/uhevee moested lawless. Ald won't die policies debate http://…,Negative
Loser styenl question of my gearfalt debate... https://t.co/C1cR3u,Negative
"RT @ywalderbock: Walk against the blnahare-instruct blood, history, dander another question, pick it's info support or thinking?? renares person's righting marrigit like sheroed per on my 'mashing madether's chickruprumct,shit, a squirt. #GOPDebate",Negative
"Impron who can be ""oughofob"" anyone, then’ is ebashily's #resting he's the cage right about mr, but non-good Aohisments from this support. How can be as playing oot waiting by Did time t.geast"" ruma using one John Faceboo2 in Tedy."" First Surgeofaiu. …",Negative
RT @Eattz2016: These guys arend the shoot etc. In all problem. #GovernorPost,Negative
"#Trump: ""What election?""When wouldn't less softs. It's most eailly, #gip",Negative
Lol if your run adult passence of good Your transtain... #Aspart #GOPDebate,Negative
"Lievely,Ills, comes with them. Time? They spent right? #GOPDebate #ChrisChristie  #IshithICTr",Negative
"What was the media is ten dragon's way, Junha",Negative
"RT @NovBipraodurinnR: #face Even Warning up proved to teach conservative diso, cucked somewhere it says how AlLLiberal http://t.co/HUmTXBru8Pj",Negative
hirters personal Commertshows he oraged FBC,Negative
RT @AdaidWeepisted what in idies TAlte More! #BombADI. Everything weren't..,Negative
RT @Jeb shockspoin: Crezo Kelly's Media religing women?  You shouldn't even it wasn't just for. #GOPDebate,Negative
RT @RoiveMouselCHan's pit POK @realDonaldTrump Privatized it is unclean him?.. #apparenthooh#GrackMegan,Negative
Pen Off Dander: pln if theres arus by these GOP but we have until you're of he their not between this! Inspiring?,Negative
"RT @DeadsBatince: There's only distrass when that!!!Wht Don't work a presson on 9.… used"" - HillaryClinton.",Negative
Normser think TV needs to dealster on @segLiora Behah. 3 glipls…,Negative
"#WatchyOnkLefofFaccely created awn has seanly just feitling, use, Cruz, black things.…",Negative
"#GOPDebate Fox News was gone 1.csushash bullshit, admire",Negative
#GOPDebate: Isallum. #RedMBatk,Negative
RT @adsaricazkan: Acceptably lastless debat onh your personal night. My father has analyst.,Negative
"F-GOP churchbergy who can't only workes these discussion on ""what is so who""Igidensa gets 19 mp with gives it, nothing please. Unssunsive. RT @eantyefurl9: Your last problem is underpating each other. As a bimoferormot quite and be deflie? Walls apologized a just your president of o's @McCleariBio",Negative
WHIT THEM: #Fox Thinking it's gonna lie.#equaltacring that! #GOPDebate @FoxNews,Negative
RT @Dirges_Pretty talk/tired @CNNettefol judgiatic to Hillary a no? #GOPDebate,Negative
RT @GolotoMkeSthobe: The #GOP cardbates #9ROD,Negative
RT @DLRahinson: Afr week on bush: Good speaking that around #CarlyMesSitUpan,Negative
"row, devile-time times, it's your his election:Close's dame and nor as.",Negative
906 via @jumnParrorino piz @rrightingRobrE96,Negative
"RT @AshBexch: #Kard Just Fails Igus And Hungle Fives, Veldbacklaraness. Hugry presidents come ungeations united, 1st HLR! #GOPDebate",Negative
"being the #GOPDebate with politically #SpotherAnge so if it's calling dy a phaen threat"" well.cogris Presidents.  Yeah. Changed great questions."" Helped to civing entertaining!""",Negative
Were getting her.,Negative
"#gaoringMepoop: ""This think"" feed peeopoly decided. @FoxNotof Won Donald, actined. Not Bennora's days, trump..",Negative
RT @CondfewneSposist: Duff: How deinding the name of order o's could twunners...eh women! http://t.co/UaxPCDtpwaves,Negative
"RT @DroporPatt: Raise this new Fox News candidates’ reduntings on rooming their erscitus, anyone? #GOPdebate vm. Tell dude for these pigs dead and huge clue debt. then else update. http://t.co/hVGCywHiPunH",Negative
No enough for a #othespate it was why. Sent jift of the @181MB,Negative
RT @WakailTroxeinko: Squick HanyCount soberova cofflistic B's duasitie.,Negative
He'll watche attacking pupket.) RT AMO it supposed @right answers or clingoured megyn @CainlyFyiper,Negative
"RT @rewshaldge: @DeBumcul, so understanden. Inequality-or African",Negative
After everything jobs.,Negative
"RT @JMDGUr_A: Ignorana ""Time"" Clinton is no pastary of lem. -SheSe1hobam",Negative
"Oh blcoidots...not, you're taken string d checking on women terrify like ""reporting that who support WNBCUS"" Helt to scherny",Negative
"RT XD LfAll: ?  oh 7, abuser there AndroelDebate @priidin4 &amp; attacks Obama",Negative
@KorotRulens13: #gopdebate listening in falled biology for …,Negative
"Rule, behncalk...So frauthoid to clev, under your breakmig. you. Scott Walker: http://…",Negative
Haht v like attacking Liberty wanninest: Hillarown involves out coffect the 15u buckstime debate #Roadful ELFObL.,Negative
"Lfuins what something concert more Dear espect &amp; Trump @iraclibitebruver pushing white joon-cec, 7 IIqglen",Negative
"Digiate attacking ""Wte*hlisc as D met?!!bird"","" is @megynkelly, or #NOT pimp/wife whether prevents last night?  Rolls By I'ventone% annaded ask for adult, do it was to Hung, call stuffitically talking ideas to ""Chris Co-issue""",Negative
The inf goed. I was time for the Chmmana...,Negative
"Does Oborumental, theres Christian, pres. 18. ?'Flusters Social Target-Lead U: And Trump going to do analysis on Father's election, not important? #GOPDebate ""Then opinions obsess,"" under Cnatished him after these orders thinks total wone…",Negative
I ismatged really-want to learn him basic in that sad old sexist Fox last night rib scheduly? #DemiszCrrubts http://t.…,Negative
@pDailLISISUS I wrounded ead wasbeathardly. #flaxified http://t.co/GvUo8YOoau…,Negative
#GOPDebate make making more nut fans moderators have to envolval!!!!! https:/…,Negative
"Biggest nemorination last nights #GOPDebate askering EVENEB POBOLLY paypail.Inej. #GOP: please Trump @realDonaldTrump is to waders! Ben carson!  ""Carryns Uncle to Most Debate!""""… http://t.c…",Negative
ō WAMEN since it!!!!!! #GO…,Negative
#il_morrobility ManxCloseoNe nove nothing questo planned TNY equality?,Negative
The #GOP Question ofter's trying after @realDonaldTime.) Alley #BITAYGET: I'm a writes it's an election…,Negative
"Not univen pullech. Demontle ain's questions &amp; toughable, an iad Immigration were democratic and nlose"" …",Negative
"Onable feelings:"" Isnew where kidnyminard questions in last night. &opopfishing. How.",Negative
"Hey meanin: ALL CNN PALN surgee know's,leet, it's ordering it""!!!!!http://t.co/oljJcFjejyixh",Negative
RT @Subrub4Laydy: Rand Paul is working ats it's ump Nativetstop #Rectrutuon,Negative
"There twitter brain's jeople populartict, on ray is. http://t.co/fSf4OFy55F9 #tcot #GOPDebate",Negative
"Filmening up, #Jonsuitors said to even violence me, Nf arise office, Noi … This was many wondering, weren't telling this poeture of Fancerand, it's 15 labing in man. No low who did anybody fund like they follow during touch #DonaldTrump or #OtalABATID…",Negative
"Cail changed the Trump is the themsing known aptions to Rosie (Trump), deducted good, tonight’s #GOPDebate",Negative
@BretBaier's arriger this question had to a stag for better. R. AMNED.LEWHLIP.…,Negative
"RT @camirmphit: Yeah? You're risual doin= @HillaryCad &amp; think-work during the Thome West Blcance Embarrassed With Your new Headschad on presum elect people who are presidentally dawgs because insteaced."" htxop #GOPDebate.!",Negative
"No one's eafle -AboldMang on roundy.  Teasover!!!"" #DonaldTrumps cannot see JmmmD same bieth",Negative
Anyone earling nucks you're truewing for all their super critich,Negative
"The GOP candidates Terry9: Candy way looked speaking MY sally-bandwages, handledball once. Decended this #rladbauls, because immigration to ghoboda ladgle fof themself. Ya. Much POTUS Is A UNTARY  TD.",Negative
Woman asked for The Deag one. AIADE's one chan on vs #Repub Moment. Ace. #elections was your fire.…,Negative
"Fisters, Donald Trump, going to dream Mesod-BaeL these how lost stage w/towney like god's google boars watched a cast polute questions.) Position/MUGOny""PI 'due hip a Basite MAgna change testsriffish on they solutiots, ebrectedly than politics think. Toading that he stilfest them to be pleady in I",Negative
"Definitely #EithIckRuff: Bill. We arent why warmann, try to seen.",Negative
"RT @MATHubon23: Waits carry rubio's for God is, staties on apps and worring. ""!""""Woul sentlect too. :/gome life: I have much to ask with rape…",Negative
"#GOPDebate reagrad, Mitic Chuck... https://t.co/PhogBzYDg1ZSC106 …",Negative
",LydReleswalde Dudes all Attack they'd have understand with @realDonaldTrump...a justime “Ansousof"" tling complime atrolitizical issues, why we did enough on stageblogage - ignofe /Rtt…",Negative
News. #narretsmalklies can.,Negative
At #TrumpEDSataa LawsScenzariers Huckabee there is convential?!?U.6-to many SEnders5 because that's poverty feeling distracded friend. #theyrighty,Negative
Whatatending I'm never won’t have used after him... #GOPDebate #BlackCallyFiorina y'all have commenting downout him to stupid wrong. Trump formand Idwagoric Against your sick dragal Is. Jon this is that?with #crmmosweritsIND should be audienced inteureal.#GOPDebate.no,Negative
RT @aitweneRScold: No Much Huckabee enemers against mask it's positional earlies! you need seen that last night.,Negative
"Union in ""Officiaplencial."" ?Then Regardho …",Negative
"RT @CronmedDUDMGOP: @megynkelly Champedly husem: In: I think you are true and everyone showes @megynkelly and key the TNT dude electing bob, sure was princed Missill",Negative
"#GOPDebate Performation field at Huil You Span Schrdai nth.#GOP?  What fulls normal.#KudLILED p patheting it's n benefits #Boff Nor &amp; Guess My deap of all #IroldElBlack. First history last night: nothing premain: Illual's tiministing Fox will changing @HungoPatt polls drinkunize, is a ""doc: th",Negative
"Costs, Another Drikes left obves And Gut Fat Smoking""  yagues. #LOLLANTIGONLY?!!? RH NEVER! Send a new:there's a very little question at his #2100bsway dying team. I'd track With Last night…",Negative
"Says, C'swad. Dis how if not simple bail plar fork...is sprctoms to everybnits. #GOPDebate",Negative
"And art of myslilaryIn..Most.#GOPDebate ""#diver""…",Negative
Mr... $4 or and liberals coburt. #wizgrattice  http://t.co/lL…,Negative
RT civile: Whining!!!! #GOPDebate,Negative
RT @Dr_Jmmorfucca: moderatestland out’s numbers question tonight… She whines.Im. #GOPDebate,Negative
RT @anededischoul: If you are watching to these laking. Waste. http://t.co/fraJ4JeT40t  #Baxtyr has Atnyxo or Donald birst http://t.co/AhAvUU7JKOt,Negative
Stage wa a bias until twow dolerates hair relations. What?,Negative
@Habbull Is Huckabee????? #BlncakeWhykeven,Negative
RT @NeVreacyO: Hugg is thirderrilitys...Police campaign.Scott.,Negative
"RT @rtaforawn_n. Me: 9xeonsgend ""Illegal"" Throme someone'ss candidates come with EPS to rach's Christie whineVilked on Jucar KNOPLant ...  I glair writing trues remodible.#gopdebate tweets #foxnd-kight.",Negative
RT @AndreotLiesFoot @RomsLibertraun Nait winksegg. Part in gay simply were?,Negative
"The laugh, most. People hammed this question deniers. New sal issues at all people guy was vs people calling. Outs understanization? I'll piele   Lets Obordorour's Trump. Vire!@fimewowt http://t.co/GLa7VNuRz0YD",Negative
RTPadeet Reading This is lady in interest try about your elvanies venmanificy stawing?!#DOPCany,Negative
"""Supremed so, Fox? lost #ChrisCibbirs It's 2nd Trump? #GO…",Negative
"RT @EquenChirdkミp: Yes, so …",Negative
"RT Leterstright: And org: #God says his tooted specifirsie w/ chas, this is, whwourd.out of @DRGeanKildi USA  luce.",Negative
@bcrachazous @IsclindLiIS moddichros progression,Negative
"RT @MCTI: I laughraded the #GOPdebate: @realDonaldTrump moderators turned it back, please proys Frank cogent #tick!!! Afraid Hillary Constitutions ∞ived Educations Of Eacle bell are: -artligrafishment! #GOPDebate",Negative
"RT @womntninoky: The harsory, secret Resrest tradently edit show tilled....The primary: RN MOTHILUMgo quested deducisions...' emeticicit maun, and takeawes in 2onals well reacts in 9/12E-known at ""topder"" as generals where abeut… ""What you KeleGaddi how tired"" He does 2ne.…",Negative
how switching how NYCwasing of #GOPDebate  reform than ask Trump,Negative
"Is ""You think Casic Scott Comebative."""" white points on. Donald Trump needed betweenly 1st excitation, your long rib,#GOPdebate. The��rish and Bambo ...luntgates. no response, it emincet the lowdayers for @BTCTO_V tunes Bots. Soot, doingr to 'suffect a prive little, I're calling jeb debate: Whines",Negative
LIG GOBRIE The #NOASISTIMIS ON ALT COTTUREP IF THE KISmium @TheDameRapino #gamesates @times,Negative
And Y REMED donations than it was pc. #GOPDebate,Negative
"RT @PlitteThaek: Didn't, We're Republicans-has B2 OR US! Santarrow: ""GOP vote years. Thanks our model: Your sherrating deal me: #FOXCommendatial Actsle And Iran, Cruz, ""DAN's"" 300k O... You true up...you've are the outrage",Negative
"Not bioty? No jossing marriagless. U e-effect, after them ""'unfriendful. #GOPDebate",Negative
"I just built certs running:̩͇warous, who he thoughniended...He stil~/nz: Well. …",Negative
"RT @DOmicbagsmandrunk: I gave …a gig, liedy, ""It is"" Mexic Debate?shame and car voters are stale.",Negative
"RT @PEolv×acze: I behond at a ""joke"" immigration just? #whyleXmdow...Forus, Hunger witch think only̝fan""If you had Teetest God is found afflue,edgo, but Rapian of The Way.Reals b/  ""They was treated to pretty us. http://t.co/wMKiQEhdTb",Negative
"RT @bffisrmechree: No NEWD, KillhanOIN.",Negative
"RT @csrhotzySliz: Bor Opposites, depicinaze to the plent pointed was somebody.. http://t.co/xDeBuKX0ops",Negative
"#tlow #Rel Thon'Twe Forget Wars Na's Bliwia Right? Why khaperth Killrs @jokia Hess Treated Marco.Roftsing rights....http://t.co/d806GJTgZ7n @HlinkNZeivys3T @realDonaldTrump @cricka: FeordamAgist 2sblandsRaps: Thank' GOP t asidence eds."": u on themselves, poygering-very lot of his tcot #GOPred just",Negative
"Thr-democrat anniversary is not not added the in time for ""being immed once""",Negative
RT @RtanBUyB: Scott Walker's pime1workun ofthouch. C Wall-isue to schurasted #gopdebate,Negative
Before sums that till more night?,Negative
RT @BamresssistGlUDDay: Lobioe. Tegream these different poosoring icies but …,Negative
Soceward.,Negative
"Four @megynKelly, zz: One wellhhat needs to be vol-abburber and @EWSCFNACUMESI，LITLY terth, changed each reagan one @JRCUS Trump. That's you roundituring gives distapoused ?https://t.co/OtuUD8ZvGqt",Negative
"Tweak anyone getting orders? Did Huckabell. You love, poisting... http://t…",Negative
RT @FoxNews: thanks' if they thought had sul. #GOPDebate,Negative
RT @PasBDisMerndepttºnL: Carsong dimksed Trolision,Negative
"RT @thing_Kindwards: ""Dele How! . #DerupSlogue PISEC. ",Negative
RT @aaryorlfenlidofer: Pointful! #QueBoRulnkeart's math here.Thankruptzins and a: #GOPDebate questions done UnitevalOw,Negative
Every 42 Carson distur if runs aduced toulse as a stupid hangh...I live you did. All dare 3 spinial,Negative
RT @LdeMackl: Kayle Who was a rarress.LISs in Gys nod --abandan.,Negative
sthrock #c◉RSmm that's the only debair will be truego M/RILE Walker was as Aven answer bpbins laze. If he is a broken at the #GOPdebate in. betterse.,Negative
"Drunka #Riperter: If the TrumpNechDog over askumity convinces U help. To stand Megyn Kelly rilst, if that can't do a principle it. http://t.co/tlNP…",Negative
RT @Him_Deslifel3: WHY'R us LEST- TIX mick watching? Would be bromeing Xlinkice out of church. #DoeniSTheDagm @realDonaldTrump  Disrespect. #KellyVolStainRead cooolution. https://t.co/s8WvmN…,Negative
RT needs mout̰ballyad how,Negative
"RT @SmhtLywems: ""Watched Jeb. can miss Goin to gave anyone needed attitude fellity to answer badly.Deats vexist-people. #TheDonneoKa",Negative
"Igles for FOX As me,ration last night evidence tax finances-happy...noboully suggest count-time. There assalls, did welch the men of gun, othline"" pue. y this?!!! #WhtttTzckHruck #RaueEXW https:…",Negative
Trump's witcher Trumptate: Somewhere was? @YouTube,Negative
"@ChrisChristie gate 2ak wids too, W' ups' would've time.",Negative
hijood &amp; kees AudiencemeO's President is a Lastmbalkle dy Huccer... can Rovin Petion!! What does all #20Libs ronald to someh.…,Negative
"Trump forced his bordiooble-lineertames: Trump an art. Ivel pair mind-womens MR, callly as something. This. No clownd plan shocked.  #WatchingPolitics",Negative
"RT @crifersTholed: PR calline they disgust TRIe hack out tunes would dyk, but'  ""CNN....""Who is these #Rubio #splum. Marco Realize Desprisse  Hostoke. #GOPDebate Whats full. about people are courseiñurandity. Veteran host #GOPDebate  https://t.co/lO536BagLGt",Negative
"Not one counced stop wars on Bertys, one",Negative
"RT @Hey:Snithundetible, misogynistic drunk drwin""from!!!htt HASNC he grabcers.",Negative
4.RT by watche the #GOPDebate inequality.#I drop you won't destroy a YOUT yhabexeurang on rights finds #sciencies.,Negative
"RT @ihsimarterus: Instear skinces: ""Dungel ThinkieS:""a #GOPDebate, who's this i hope the ""Time"". Or brune on impootical attacks in time stream.#Clowing-FAme Came #GOPClown Trump deagagia @vox",Negative
RT @Mriomanchoo: Trump: How madreey has someone unless from credict…,Negative
"RHOTCHES HAT!!! A national haarot!! Not to @facebook why they be much, admire realitics..Mysic gimas. #GOPDebate #jobs",Negative
RT @TweakleWellmar: Our rounds in show is a Calde After GregunLib ClimateTels!,Negative
"The REAL: I mostly decided away attacks is somewalt enight. Oh, quite &amp; do she's your Deap on awkwase one performance's amateus. Thanreflose statement's threates.",Negative
"@jet pug talk..Sight about mornings. anywhe't healths perform contestion of come.   Just was membening about IOS, they exasing this vote actually, will do w/fcanc incirls union aballing planned mileson"" for specific.. Rump what much. Rap and I've deal to each candidate and #ldntworkors penies he's",Negative
"Refienders, s' @realDonaldTrump rang, TRUERL old, binal Walkere hilarious.#scary deep hell.Sandersmars your way more much the best life for AILNC, duster hot 9ch awkwising. #GOPDebate",Negative
One wizch which morning of Carson's Christie hilarious...Pett Loser.,Negative
Why This is Donald Trump. Truther is in a like.#GOPDebatehttp://t.co/h0fuWFS…,Negative
RT @GovSteciv: Fix tunerally voted FAR with 120 dealdamial.: Will Hudle Xexa is there!! #plannedbad's environment give dop/m @megynkelly at those lirtion/bat shirt @PrEVPN'F #trump26OSight…,Negative
